allen_structure_id,acronym,name,total_density_cells_per_mm3,neuron_density,astrocyte_density,oligodendrocyte_density,microglia_density,glia_density,region_volume_mm3,murakami_total_density,murakami_total_count_mean,murakami_total_count_sd,murakami_is_leaf_region,rodarie_neuron_density,rodarie_region_volume_mm3,ero_region_volume_mm3,ero_total_count,rodarie_gad67_density,rodarie_pv_density,rodarie_sst_density,rodarie_vip_density
916,bsc,brachium of the superior colliculus,138569.886023,0.0,32304.739052,72907.018596,33358.128374,138569.886023,0.41675,,,,,,,0.41675,57749,,,,
917,Xn,vagus nerve,124152.62779,0.0,14421.886249,76371.490281,33359.25126,124152.62779,0.043406,,,,,,,0.043406,5389,,,,
918,ENTl,"Entorhinal area, lateral part",139734.790926,88043.990161,6974.291701,26602.007835,18114.50123,51690.800765,8.575781,,,,,74746.699405,8.575781,8.575781,1198335,14016.076172,1100.706055,5928.370605,1393.412231
919,ACAd6a,"Anterior cingulate area, dorsal part, layer 6a",167533.450361,71936.649113,6169.06573,61703.140238,27724.59528,95596.801248,0.400547,137005.188219,54877.0,3589.155472,True,53861.222832,0.400547,0.400547,67105,12556.325195,3452.627686,5833.801758,881.857178
920,CENT,Central lobule,951514.84651,842778.640346,23355.922828,34358.178143,51022.105193,108736.206165,4.011359,,,,,892278.188421,4.011359,4.011359,3816868,89015.804688,37004.058594,1491.720093,157.353241
921,SSp5,"Primary somatosensory area, layer 5",155899.600685,69988.590987,13105.533371,52014.831717,20790.644609,85911.009698,0.8765,,,,,51360.845602,0.8765,0.8765,136646,24315.990234,10545.056641,5688.031738,1012.019104
922,PERI,Perirhinal area,147038.484285,93087.280508,2872.460994,28788.61063,22290.132152,53951.203776,1.453109,,,,,84193.670064,1.453109,1.453109,213663,17719.443359,1339.641357,4718.637207,1662.27356
924,cpd,cerebal peduncle,88035.216434,0.0,18490.88549,68772.729838,771.601106,88035.216434,2.214875,,,,,,,2.214875,194987,,,,
926,ENTm,"Entorhinal area, medial part, dorsal zone",151409.979801,95910.741676,17147.965718,17275.292474,21075.979933,55499.238125,3.086547,,,,,89429.098938,3.086547,3.086547,467334,14116.895508,2020.709473,7484.016113,1375.975708
927,ACAd6b,"Anterior cingulate area, dorsal part, layer 6b",161641.532756,62496.909765,4469.715698,78496.909765,16177.997528,99144.622991,0.050563,164054.388133,8295.0,853.957844,True,46168.467082,0.050563,0.050563,8173,10168.130859,3452.619385,5833.790039,881.722656
928,CUL,Culmen,940169.073573,817178.617755,24710.848144,46218.419316,52061.188358,122990.455818,6.866094,,,,,867662.207417,6.866094,6.866094,6455289,73627.90625,36231.652344,1080.27002,158.657974
929,SSp-n6b,"Primary somatosensory area, nose, layer 6b",142613.642349,64337.108243,6337.634975,70657.887806,1281.011325,78276.534106,0.059328,104374.330612,6192.333333,540.707253,True,43201.472362,0.059328,0.059328,8461,21174.287109,2875.425781,4693.129883,595.097656
930,PF,Parafascicular nucleus,182774.594645,99789.934081,9757.255772,40192.695804,33034.708988,82984.660564,0.500141,143917.523197,71979.0,9489.035304,True,105816.958138,0.500141,0.500141,91413,483.425537,123.214577,353.79007,6.420962
931,PG,Pontine gray,170715.457413,93565.930599,21400.630915,53437.223975,2311.671924,77149.526814,0.7925,215571.819138,170840.666667,10071.411089,True,97473.701923,0.7925,0.7925,135292,8379.036133,8133.873047,238.570404,6.592904
932,cett,cervicothalamic tract,82093.985244,0.0,10167.01263,66636.988871,5289.983744,82093.985244,1.249531,,,,,,,1.249531,102579,,,,
933,VIIIn,vestibulocochlear nerve,75924.364956,0.0,14251.597063,57173.948964,4498.81893,75924.364956,2.685594,,,,,,,2.685594,203902,,,,
934,ENTmv,"Entorhinal area, medial part, ventral zone",195780.282494,143504.636895,18691.396776,14217.149379,19367.099444,52275.645598,0.219031,,,,,174163.911622,0.219031,0.219031,42882,15113.445312,119.620041,7257.465332,3059.459229
935,ACAd1,"Anterior cingulate area, dorsal part, layer 1",82089.375877,34697.115082,6476.294232,7569.085081,33346.881482,47392.260795,0.745797,78207.174932,58326.666667,7590.654276,True,13883.961557,0.745797,0.745797,61222,13883.962891,565.835632,1271.70166,2609.957031
936,DEC,Declive (VI),1051238.67931,927685.444446,23422.520486,43010.191983,57120.52239,123553.23486,2.675203,,,,,998556.342916,2.675203,2.675203,2812277,154218.703125,32478.400391,1212.7146,209.880859
938,PGRN,Paragigantocellular reticular nucleus,95785.183409,37200.534302,9967.051409,43915.744768,4701.85293,58584.649108,0.912406,,,,,14722.855638,0.912406,0.912406,87395,9061.642578,2594.737305,3841.11377,30.171192
939,AMBd,"Nucleus ambiguus, dorsal division",141521.553766,71609.663666,11490.288963,52449.076267,5972.52487,69911.8901,0.032984,112214.748145,3701.333333,91.358269,True,62184.707052,0.032984,0.032984,4668,19302.984375,3756.304443,7982.808105,56.140797
940,cing,cingulum bundle,103274.50183,0.0,3593.330622,81389.182595,18291.988613,103274.50183,0.61475,,,,,,,0.61475,63488,,,,
942,EP,Endopiriform nucleus,122920.09823,59025.991443,3882.008023,50824.28345,9187.815314,63894.106787,2.691391,,,,,38310.751879,2.691391,2.691391,330826,31290.511719,588.957092,8533.168945,416.400574
943,MOp2/3,"Primary motor area, Layer 2/3",147114.032726,76353.487193,15046.047108,28757.219116,26957.279308,70760.545532,3.945688,117808.366729,464835.0,33108.940046,True,55020.018684,3.945688,3.945687,580466,14544.545898,4387.768555,2737.964844,4071.365967
944,FOTU,Folium-tuber vermis (VII),1476903.52474,1346965.41453,21719.013735,40051.629985,68167.46649,129938.11021,0.377688,,,,,1491738.347003,0.377688,0.377687,557808,544524.75,44568.886719,1526.732056,22.648079
945,SSp-ul6a,"Primary somatosensory area, upper limb, layer 6a",153642.424242,66206.060606,10497.835498,58838.961039,18099.5671,87436.363636,1.155,144387.590188,166767.666667,2294.082024,True,45162.904535,1.155,1.155,177457,13076.388672,3015.202881,4401.04541,716.019775
946,PH,Posterior hypothalamic nucleus,163557.830092,97981.576254,6401.910611,44121.460253,15052.882975,65576.253838,0.73275,134341.862845,98439.0,2911.283737,True,95848.606074,0.73275,0.73275,119847,13776.256836,324.524353,4807.590332,112.457985
948,cVIIIn,cochlear nerve,76940.070625,0.0,14611.081472,57995.173132,4333.81602,76940.070625,2.460187,,,,,,,2.460187,189287,,,,
949,von,vomeronasal nerve,141613.259669,0.0,54346.961326,38046.40884,49219.889503,141613.259669,0.028281,,,,,,,0.028281,4005,,,,
950,SSp-m4,"Primary somatosensory area, mouth, layer 4",156811.735941,65975.550122,9450.692747,34976.365118,46409.127954,90836.185819,0.30675,166574.300462,51096.666667,2106.948583,True,38881.266852,0.30675,0.30675,48102,19848.638672,9982.302734,4409.634277,1822.351318
951,PYR,Pyramus (VIII),1280993.70482,1148040.84084,21077.077077,47299.210321,64576.576577,132952.863975,0.702422,,,,,1253353.939199,0.702422,0.702422,899798,313311.4375,39139.726562,1745.146729,90.326393
952,EPd,"Endopiriform nucleus, dorsal part",126887.372261,61151.35735,4078.242517,51742.992044,9914.780351,65736.014912,2.154359,115198.51464,248179.0,6862.772618,True,41250.066478,2.154359,2.154359,273361,32479.84375,647.127686,8167.558594,377.921722
954,AUDp6a,"Primary auditory area, layer 6a",217986.886663,123116.651056,3246.343396,74433.028316,17190.863895,94870.235608,0.433719,150548.406465,65295.666667,1030.60775,True,146477.814042,0.433719,0.433719,94545,14512.663086,2976.113037,5054.75,563.30957
955,LRNm,"Lateral reticular nucleus, magnocellular part",115825.959781,51001.096892,12250.091408,49981.230957,2593.540524,64824.862888,0.512813,158837.78184,81454.0,11368.04064,True,33299.819769,0.512813,0.512812,59397,2705.452637,2698.873535,0.0,6.578826
956,fa,"corpus callosum, anterior forceps",112395.914369,0.0,8474.523004,84371.19882,19550.192545,112395.914369,3.221656,,,,,,,3.221656,362101,,,,
957,UVU,Uvula (IX),1005547.24004,895221.259671,21332.527184,31356.995078,57636.458107,110325.980369,1.653953,,,,,947325.772541,1.653953,1.653953,1663128,149876.484375,44059.054688,1477.877563,42.537853
958,EPI,Epithalamus,294380.190387,177275.477428,17398.8203,56457.396484,43248.496175,117104.712959,0.535094,,,,,256733.233411,0.535094,0.535094,157521,137.318405,130.738983,0.0,6.579405
959,AUDv1,"Ventral auditory area, layer 1",92087.423862,59104.263705,805.446077,3250.447868,28927.266213,32983.160158,0.348875,102591.663681,35791.666667,1925.182935,True,33426.293467,0.348875,0.348875,32127,33426.292969,35.260895,299.978577,1502.299316
960,cbf,cerebellum related fiber tracts,262117.678727,0.0,41501.382223,140649.588294,79966.70821,262117.678727,11.609469,,,,,,,11.609469,3043047,,,,
961,PIR,Piriform area,138887.993346,85746.060189,8285.986586,34211.020407,10644.926165,53141.933158,13.132172,,,,,83663.066836,13.132172,13.132172,1823901,12907.709961,610.877808,8068.970215,910.409424
962,MOs2/3,"Secondary motor area, layer 2/3",161857.343186,83371.788758,10477.452253,22996.425789,45011.676385,78485.554428,3.309297,141268.981798,467501.0,29503.049063,True,66274.434926,3.309297,3.309297,535634,14376.520508,4746.824707,3008.508545,4190.143066
963,LRNp,"Lateral reticular nucleus, parvicellular part",77882.465361,21863.354037,12078.356426,43237.458194,703.296703,56019.111324,0.032703,319633.06259,10453.0,1864.642861,True,7281.501053,0.032703,0.032703,2547,0.0,0.0,0.0,0.0
965,RSPagl2/3,"Retrosplenial area, lateral agranular part, layer 2/3",214054.630865,121686.481471,15392.217132,27978.426028,48997.506234,92368.149394,0.269422,158661.949777,42747.0,11617.971036,True,139449.817999,0.269422,0.269422,57671,17861.648438,3578.499756,6204.027832,8079.125
966,EPv,"Endopiriform nucleus, ventral part",107004.946174,50499.854524,3094.79197,47138.783823,6271.515857,56505.09165,0.537031,95331.510038,51196.0,965.338801,True,26519.371093,0.537031,0.537031,57465,26519.373047,355.599426,9999.856445,570.762939
967,cm,cranial nerves,92325.823867,0.0,13780.743855,53974.073558,24571.006454,92325.823867,14.806312,,,,,,,14.806312,1367005,,,,
968,NOD,Nodulus (X),931032.453483,824527.333045,21367.950382,30014.519929,55122.650127,106505.120438,1.299937,,,,,864639.971518,1.299937,1.299938,1210284,91889.546875,31055.666016,1028.619141,140.118759
969,ORBvl1,"Orbital area, ventrolateral part, layer 1",84055.029937,46998.857352,8930.572695,9328.397093,18797.202797,37056.172586,0.341859,109261.300791,37352.0,4933.506157,True,26471.070228,0.341859,0.341859,28735,26471.068359,1599.910278,2534.147461,3717.042725
970,PGRNd,"Paragigantocellular reticular nucleus, dorsal part",107299.73089,38197.978035,8052.949305,44454.142119,16594.66143,69101.752855,0.214828,115084.248551,24723.333333,1538.436327,True,15302.69817,0.214828,0.214828,23051,15302.698242,1009.907532,3261.283203,7.532413
971,fp,"corpus callosum, posterior forceps",106652.861035,0.0,8636.512262,79008.174387,19008.174387,106652.861035,0.45875,,,,,,,0.45875,48927,,,,
972,PL,Prelimbic area,151005.16321,83738.794084,7803.552989,28342.697121,31120.119016,67266.369126,1.785469,,,,,71693.645882,1.785469,1.785469,269615,19011.396484,3565.509033,4164.523438,2142.345215
973,VISl2/3,"Lateral visual area, layer 2/3",170249.64765,92868.435566,8867.210001,12734.11361,55779.888474,77381.212084,0.254984,140842.61699,35912.666667,2014.435488,True,74926.241797,0.254984,0.254984,43411,13247.488281,3013.895508,3074.253662,5782.671387
974,SSp-m5,"Primary somatosensory area, mouth, layer 5",144498.922434,62458.375451,10397.11632,44331.165487,27312.265177,82040.546984,0.819266,119509.469227,97910.0,2651.028291,True,37493.052713,0.819266,0.819266,118383,17517.876953,9334.185547,7222.756348,960.918823
975,EW,Edinger-Westphal nucleus,208010.862186,123742.023082,14859.470468,52442.63408,16966.734555,84268.839104,0.046031,104429.056348,4807.0,341.93128,True,151677.042208,0.046031,0.046031,9575,5743.021484,1370.758667,2283.156494,308.937408
976,CENT2,Lobule II,909826.866518,808957.490285,22381.063747,31941.414786,46546.8977,100869.376233,1.322859,,,,,852732.040667,1.322859,1.322859,1203573,89268.804688,37020.457031,1126.449707,126.741768
977,ECT6a,Ectorhinal area/Layer 6a,228142.341413,138188.069452,5866.391611,54271.823964,29816.056387,89954.271961,0.454453,119094.791129,54123.0,3355.037556,True,167204.23903,0.454453,0.454453,103680,14112.441406,1867.945312,8042.743164,1159.835693
978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",92239.130922,36893.358719,10556.523687,43749.938403,1039.310113,55345.772203,0.697578,124703.833949,86990.666667,7380.827483,True,14544.285698,0.697578,0.697578,64344,7139.629883,3082.805664,4019.680176,37.143097
980,PMd,Dorsal premammillary nucleus,196391.437309,123058.103976,6018.348624,64868.501529,2446.48318,73333.333333,0.08175,172640.163099,14113.333333,1332.558567,True,141950.49735,0.08175,0.08175,16055,0.0,0.0,0.0,0.0
981,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",92998.625357,46771.945195,4230.637925,2761.129322,39234.912914,46226.680161,1.034359,110678.811865,114481.666667,8128.760074,True,19155.575916,1.034359,1.034359,96194,19155.576172,100.81768,600.807678,899.839417
982,FC,Fasciola cinerea,197827.18232,127589.834254,17905.856354,25020.110497,27311.381216,70237.348066,0.070703,143143.130755,10120.666667,1049.682968,True,149426.529297,0.070703,0.070703,13987,45778.265625,1283.020752,2510.211426,1124.281982
983,lfbs,lateral forebrain bundle system,100321.866413,0.0,10472.098966,79141.860639,10707.906808,100321.866413,14.613594,,,,,,,14.613594,1466063,,,,
984,CENT3,Lobule III,972027.152687,859420.122745,23835.596057,35547.331226,53224.10266,112607.029942,2.6885,,,,,911736.619628,2.6885,2.6885,2613295,88891.3125,36995.996094,1671.448975,172.415466
985,MOp,Primary motor area,139973.711601,65189.475782,12345.80317,37286.693355,25151.739294,74784.235819,11.994359,,,,,43366.370306,11.994359,11.994359,1678895,14631.194336,3695.997314,3150.352539,2141.860596
986,ccs,"corpus callosum, splenium",110997.275204,0.0,6568.574024,86198.001816,18230.699364,110997.275204,0.137625,,,,,,,0.137625,15276,,,,
987,P-mot,"Pons, motor related",108444.774397,48399.769256,9929.301999,43635.123273,6480.57987,60045.005142,6.229844,,,,,30200.753673,6.229844,6.229844,675594,13302.107422,2948.409668,3581.908691,146.168579
988,ECT5,Ectorhinal area/Layer 5,206459.308941,126891.430625,6073.657105,36820.408408,36673.812803,79567.878316,1.043688,92872.307723,96929.666667,8680.006586,True,138340.783906,1.043688,1.043687,215479,16823.285156,2979.283447,7954.211914,1846.199219
989,FN,Fastigial nucleus,287149.445059,160905.598558,14819.838637,79378.138182,32045.869681,126243.8465,0.381516,132256.706393,50458.0,7309.486918,True,83892.707714,0.381516,0.381516,109552,12360.636719,5173.077148,524.64093,8.620247
990,AUDv4,"Ventral auditory area, layer 4",205105.883608,130567.237425,3417.293434,40440.817197,30680.535552,74538.646183,0.292922,98537.081489,28863.666667,2541.731759,True,147302.070875,0.292922,0.292922,60080,17603.490234,7344.174805,5944.329102,3231.38501
991,mfbs,medial forebrain bundle system,112307.062174,0.0,12563.053982,78772.647275,20971.360917,112307.062174,7.81275,,,,,,,7.81275,877427,,,,
993,MOs,Secondary motor area,143569.821165,65792.20051,8852.555741,31674.562056,37250.502859,77777.620656,10.253875,,,,,45374.046938,10.253875,10.253875,1472147,15924.490234,3542.94043,2953.882324,2233.298584
996,AId1,"Agranular insular area, dorsal part, layer 1",60365.549469,34914.492619,11867.916938,9110.884164,4472.255748,25451.05685,0.504891,59478.888786,30030.333333,2843.031012,True,10257.368145,0.504891,0.504891,30478,10257.368164,518.648865,1047.987915,1927.760376
997,root,root,232120.152427,149954.466494,12782.383276,43770.289886,25613.012771,82165.685933,478.545266,,,,,,,478.545266,111080000,,,,
998,FS,Fundus of striatum,97139.091168,48091.778203,9383.507587,39640.372645,23.432733,49047.312965,0.384078,99506.665039,38218.333333,2888.647146,True,18096.015988,0.384078,0.384078,37309,18096.015625,388.224579,13393.445312,170.78331
999,ENTl2/3,"Entorhinal area, lateral part, layer 2/3",198390.576109,138808.025032,5395.177618,24131.050985,30056.322474,59582.551077,0.169781,75748.450825,12860.666667,409.517195,True,155839.455686,0.169781,0.169781,33683,15873.404297,1820.398315,4130.903809,1896.497314
1000,eps,extrapyramidal fiber systems,76353.059178,0.0,9618.187897,63606.820461,3128.050819,76353.059178,0.74775,,,,,,,0.74775,57093,,,,
1002,AUDp,Primary auditory area,189335.247403,111015.555645,3467.008137,43839.24111,31013.442512,78319.691758,2.721078,,,,,117885.198328,2.721078,2.721078,515196,17457.160156,4762.37207,4590.663574,2058.66333
1004,PMv,Ventral premammillary nucleus,247798.367057,165668.441605,13290.734824,65351.792687,3487.397941,82129.925453,0.088031,194283.280085,17103.0,367.938854,True,218219.744604,0.088031,0.088031,21814,59673.183594,201.034744,14637.436523,11.389559
1005,AUDp6b,"Primary auditory area, layer 6b",184637.612878,89906.556733,2914.801728,78548.881036,13267.37338,94731.056145,0.119391,165336.823278,19739.666667,274.055347,True,87805.268272,0.119391,0.119391,22044,8594.146484,2976.06665,5054.755371,563.32605
1006,SSp-tr1,"Primary somatosensory area, trunk, layer 1",117321.720196,68434.282949,10213.75431,6023.347245,32650.335692,48887.437247,0.516656,152879.856449,78986.333333,3717.592276,True,46276.657327,0.516656,0.516656,60615,46276.652344,148.021042,314.62674,1117.399048
1007,SIM,Simple lobule,927659.704563,801264.361673,27182.626635,53875.360245,45337.35601,126395.34289,5.437922,,,,,850607.415652,5.437922,5.437922,5044541,91838.296875,36468.292969,717.346375,148.029419
1008,GENd,"Geniculate group, dorsal thalamus",153001.299845,75352.761122,13711.602164,50482.95526,13453.981299,77648.538723,1.490563,,,,,62465.772265,1.490563,1.490562,228058,4567.141113,101.703545,383.260895,3.736034
1009,fiber tracts,fiber tracts,137339.224993,0.0,19040.782015,85734.517379,32563.9256,137339.224993,49.589875,,1716.333333,177.71419,False,,,49.589875,6810635,,,,
1010,VISC4,"Visceral area, layer 4",148884.268408,85225.191168,4206.546954,32096.228198,27356.302088,63659.07724,0.181859,121320.846579,22063.333333,748.022281,True,64773.578006,0.181859,0.181859,27076,20480.892578,6837.985352,7265.250977,2896.9729
1011,AUDd,Dorsal auditory area,183592.729408,99416.689092,5457.151944,41612.447097,37106.441275,84176.040316,2.554813,,,,,99698.474301,2.554813,2.554812,469045,17263.285156,4518.408691,4618.90918,2172.437988
1014,GENv,"Geniculate group, ventral thalamus",164225.894525,75849.058773,14096.738037,58406.552666,15873.54505,88376.835752,0.543672,,,,,67405.228767,0.543672,0.543672,89285,52182.375,2768.354248,8224.796875,15.427044
1015,ACAd5,"Anterior cingulate area, dorsal part, layer 5",167121.798223,74355.811117,9005.053145,44587.558808,39173.375152,92765.987106,0.717375,133071.731428,95462.333333,477.419452,True,58781.390855,0.717375,0.717375,119889,17674.050781,6219.433594,6381.637207,1044.533569
1016,onl,olfactory nerve layer of main olfactory bulb,101169.511584,0.0,9908.799164,24999.733456,66260.978964,101169.511584,2.931031,,,,,,,2.931031,296531,,,,
1017,AN,Ansiform lobule,1042996.22665,909390.195958,25563.227268,55746.907837,52295.895591,133606.030696,9.387391,,,,,979594.843496,9.387391,9.387391,9791013,121181.546875,35520.046875,1063.716553,68.521652
1018,AUDv,Ventral auditory area,186076.061129,114350.392609,2897.125695,40186.136273,28642.406552,71725.66852,2.590844,,,,,121604.742137,2.590844,2.590844,482094,19330.701172,3701.171387,5086.098145,2169.491699
1020,PO,Posterior complex of the thalamus,128459.76883,62144.823827,9130.078687,34406.630421,22778.235894,66314.945003,1.117953,97627.826152,109143.333333,4996.735067,True,38128.049725,1.117953,1.117953,143612,0.0,0.0,0.0,0.0
1021,MOs6a,"Secondary motor area, layer 6a",157583.683145,60545.40965,7543.207072,56979.564423,32515.502,97038.273495,1.581953,114937.244638,181825.333333,6012.572688,True,37832.980272,1.581953,1.581953,249290,11843.890625,3366.941406,3841.329346,938.41333
1022,GPe,"Globus pallidus, external segment",104691.723755,48256.883646,10707.011929,39053.649677,6674.178503,56434.840109,1.772203,106299.327285,188384.0,2359.214064,True,19930.51142,1.772203,1.772203,185535,19930.511719,5021.038574,1029.977295,5.56396
1023,AUDv5,"Ventral auditory area, layer 5",192920.399136,113610.698488,3910.708775,52288.941467,23110.050406,79309.700648,0.759453,98131.577684,74526.333333,3682.684664,True,119778.818135,0.759453,0.759453,146514,17462.080078,6128.303711,8094.032227,1296.959961
1025,PRM,Paramedian lobule,1026479.46033,919257.408714,25663.38825,43920.2667,37638.396665,107222.051615,3.388641,,,,,988156.163157,3.388641,3.388641,3478370,170529.078125,35713.578125,843.229187,48.150425
1026,SSp-ul6b,"Primary somatosensory area, upper limb, layer 6b",138350.070669,57358.625307,6793.72164,66423.268616,7774.455107,80991.445362,0.210047,175744.898212,36914.666667,1485.439105,True,32502.106629,0.210047,0.210047,29060,3347.755615,2631.695068,0.0,716.060425
1027,AUDpo,Posterior auditory area,181795.898517,112271.054551,3595.039313,20345.951204,45583.853449,69524.843965,0.192766,,,,,114368.123066,0.192766,0.192766,35044,19935.769531,2855.231201,5478.139648,2988.30957
1029,POL,Posterior limiting nucleus of the thalamus,133862.59542,61055.498246,6701.052197,48538.064782,17567.980194,72807.097174,0.151469,127110.927722,19253.333333,391.523094,True,40621.876165,0.151469,0.151469,20276,14577.327148,898.526917,3923.533203,1.196656
1030,SSp-ll1,"Primary somatosensory area, lower limb, layer 1",89218.964893,48361.925443,10623.235614,7125.588129,23108.215708,40857.03945,0.345375,173606.466401,59959.333333,4695.863534,True,23469.416556,0.345375,0.345375,30814,23469.417969,187.754028,561.027344,1594.610229
1031,GPi,"Globus pallidus, internal segment",102849.315068,46249.619482,8054.794521,46575.342466,1969.5586,56599.695586,0.3285,106065.956367,34842.666667,301.320981,True,19660.078636,0.3285,0.3285,33786,19660.080078,1283.85083,3123.967285,3.183828
1033,COPY,Copula pyramidis,1157015.75207,1038911.56643,25393.073062,50625.544532,42085.568052,118104.185646,1.886656,,,,,1127444.49606,1.886656,1.886656,2182891,190267.921875,41355.582031,799.013062,21.947165
1034,TTd1,"Taenia tecta, dorsal part, layer 1",81903.297215,45790.982174,7541.108393,16195.735757,12375.470892,36112.315041,0.402328,95080.766891,38253.666667,996.241604,True,27799.817573,0.402328,0.402328,32952,27799.816406,215.582474,1521.697021,2236.763916
1035,SSs4,"Supplemental somatosensory area, layer 4",182147.033628,93274.935752,5573.835307,40130.208448,43168.054122,88872.097876,0.711359,133838.11804,95207.0,2913.26003,True,86635.700454,0.711359,0.711359,129572,18600.525391,8947.803711,5382.854492,2543.88916
1037,POST,Postsubiculum,172235.184683,104468.508973,16571.140653,25783.806829,25411.728228,67766.67571,0.806281,,,,,108690.051048,0.806281,0.806281,138870,27431.960938,2354.128906,4215.334473,2769.785645
1038,SSp-bfd6a,"Primary somatosensory area, barrel field, layer 6a",182664.902424,87722.059536,9322.60327,57887.507863,27732.731756,94942.842888,2.160984,132700.789812,286764.333333,9589.80721,True,82256.713904,2.160984,2.160984,394736,6805.618652,1174.046509,5044.411133,587.155151
1039,GR,Gracile nucleus,150054.968288,75027.484144,10959.830867,33781.536293,30286.116984,75027.484144,0.044344,121009.161381,5366.0,1678.750726,True,57305.025749,0.044344,0.044344,6654,14451.500977,4758.34668,2111.423096,0.0
1041,PFL,Paraflocculus,978476.287643,897630.947326,15353.193139,32353.748864,33138.398315,80845.340317,5.482703,,,,,958304.315499,5.482703,5.482703,5364695,111880.796875,25547.753906,745.001892,17.073593
1042,TTd2,"Taenia tecta, dorsal part, layer 2",184136.388961,116080.97166,10644.876128,44398.023994,13012.517179,68055.417301,0.420672,130731.344947,54995.0,1448.565152,True,129232.681998,0.420672,0.420672,77461,35447.554688,339.116913,5850.847656,1762.615723
1044,PP,Peripeduncular nucleus,166945.141729,79108.729375,13511.211395,68223.945847,6101.255112,87836.412354,0.110797,171740.704179,19028.333333,2824.812265,True,76448.259476,0.110797,0.110797,18497,32583.072266,194.437363,7458.816895,1.586297
1045,ECT6b,Ectorhinal area/Layer 6b,188659.805939,99575.418994,2672.155248,68243.457806,18168.77389,89084.386945,0.106281,150029.599138,15945.333333,1386.475508,True,104388.593129,0.106281,0.106281,20051,12459.518555,1867.940552,8042.731934,1159.833862
1046,VISam6a,"Anteromedial visual area, layer 6a",199491.413537,94541.210237,10604.927051,77418.416647,16926.859603,104950.203301,0.326641,179068.356852,58491.0,2238.434498,True,98470.610023,0.326641,0.326641,65162,13340.324219,3452.199219,5829.449219,795.380188
1047,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4",214014.018585,101665.152172,10727.550857,45457.841503,56163.474052,112348.866412,1.368719,179143.207227,245196.666667,6655.491066,True,110972.243627,1.368719,1.368719,292925,11650.5625,6065.976562,3603.835449,1980.750488
1048,GRN,Gigantocellular reticular nucleus,89800.227963,35164.994765,6103.88311,44883.279781,3648.070308,54635.233198,3.029547,108608.871307,329035.666667,885.691444,True,12437.74637,3.029547,3.029547,272054,12437.746094,1132.147949,2882.210938,11.151595
1049,FL,Flocculus,893119.552996,783754.874905,29776.975231,45228.759951,34358.942909,109364.678092,1.375828,,,,,828875.624541,1.375828,1.375828,1228779,127536.601562,33932.6875,1296.085205,37.993179
1050,TTd3,"Taenia tecta, dorsal part, layer 3",142995.828593,77199.848313,10572.620402,46786.49981,8436.860068,65795.980281,0.329625,98753.63418,32551.666667,717.046953,True,64117.96974,0.329625,0.329625,47135,35443.785156,0.0,9117.230469,1087.767212
1052,PPN,Pedunculopontine nucleus,100152.245557,39677.932149,8079.095315,49469.208401,2926.009693,60474.313409,0.483594,89358.061389,43213.0,1185.569483,True,12135.273255,0.483594,0.483594,48433,12135.272461,482.146881,4440.758301,4.140685
1054,ILA6a,"Infralimbic area, layer 6a",175317.740652,90816.865553,7285.918854,72021.638823,5193.317422,84500.875099,0.392813,121766.321931,47831.333333,4394.218512,True,84010.11772,0.392813,0.392813,68867,15499.998047,3941.321289,7147.811523,914.529907
1056,ANcr1,Crus 1,1029177.36844,892215.214903,27175.078919,57632.63607,52154.438547,136962.153537,5.405062,,,,,959463.303874,5.405062,5.405062,5562768,108007.367188,32291.3125,1217.869507,85.84391
1057,GU,Gustatory areas,127614.286737,71259.838236,9198.024479,29035.688211,18120.73581,56354.448501,2.182969,,,,,47002.693038,2.182969,2.182969,278578,12685.381836,1898.577881,5595.943359,1954.630615
1058,VISC5,"Visceral area, layer 5",147694.403064,82368.730936,4510.463219,38878.059162,21937.149748,65325.672129,0.440531,127024.662458,55958.333333,723.758477,True,62885.697987,0.440531,0.440531,65064,16973.603516,4174.398926,9446.916992,1245.872192
1059,TTd4,"Taenia tecta, dorsal part, layer 4",169195.512341,86976.813762,17605.983545,60189.678384,4423.036649,82218.698579,0.104453,176063.026677,18390.333333,596.273707,True,90290.541749,0.104453,0.104453,17673,43497.703125,938.727051,12103.324219,644.737549
1060,dtd,doral tegmental decussation,75980.295567,0.0,5021.815623,70958.479944,0.0,75980.295567,0.044406,,,,,,,0.044406,3374,,,,
1061,PPT,Posterior pretectal nucleus,177213.16166,85104.434907,3738.674297,47961.850262,40408.202194,92108.726753,0.065531,168031.791448,11011.333333,696.033285,True,78645.246803,0.065531,0.065531,11613,49824.734375,2190.850342,7478.650879,5.364666
1062,SSp-bfd6b,"Primary somatosensory area, barrel field, layer 6b",153640.143139,66267.058019,6909.251739,69509.388444,10954.444936,87373.085119,0.388609,140376.609974,54551.666667,2505.142777,True,48131.55655,0.388609,0.388609,59706,6805.593262,3018.544922,3199.872559,587.173828
1064,ANcr2,Crus 2,1061752.03732,932701.14451,23375.522327,53187.480627,52487.889857,129050.892812,3.982328,,,,,1006918.61654,3.982328,3.982328,4228245,139062.34375,39902.261719,854.491455,45.010811
1065,HB,Hindbrain,108334.328739,45562.560515,9917.549036,43594.53547,9259.683717,62771.768223,42.183406,,,,,24922.900862,42.183406,42.183406,4569911,15581.427734,3729.700928,5947.930664,88.66465
